Desired=Unknown/Install/Remove/Purge/Hold
| Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend
|/ Err?=(none)/Reinst-required (Status,Err: uppercase=bad)
||/ Name                                     Version                              Architecture Description
+++-========================================-====================================-============-===========================================================================================================================================================================================================================================================
ii  1password                                8.12.32                              amd64        
ii  libmaven-archiver-java                   3.6.2-1                              all          Archiver component for Maven
ii  libmaven-compiler-plugin-java            3.13.0-1                             all          Maven Compiler plugin
ii  libmaven-file-management-java            3.0.0-2                              all          Maven File Management API
ii  libmaven-jar-plugin-java                 3.3.0-2                              all          Maven Jar Plugin
ii  libmaven-parent-java                     43-2                                 all          Maven metadata for Apache Maven itself
ii  libmaven-plugin-tools-java               3.10.2-2                             all          Maven Plugin Tools
ii  libmaven-reporting-api-java              4.0.0-1                              all          Maven Reporting API
ii  libmaven-resolver-java                   1.9.22-1                             all          Library to handle Java artifact repositories
ii  libmaven-shared-incremental-java         1.1-6                                all          Maven incremental build utilities
ii  libmaven-shared-io-java                  3.0.0-4                              all          Maven API for I/O support
ii  libmaven-shared-utils-java               3.4.2-1                              all          Replacement for plexus-utils in Maven
ii  libmaven3-core-java                      3.9.9-1                              all          Core libraries for Maven 3
ii  libmaxminddb0:amd64                      1.12.2-1                             amd64        IP geolocation database library
ii  libmbedcrypto16:amd64                    3.6.5-0.1~deb13u1                    amd64        lightweight crypto and SSL/TLS library - crypto library
ii  libmbedcrypto16:i386                     3.6.5-0.1~deb13u1                    i386         lightweight crypto and SSL/TLS library - crypto library
ii  libmbedtls21:amd64                       3.6.5-0.1~deb13u1                    amd64        lightweight crypto and SSL/TLS library - tls library
ii  libmbedx509-7:amd64                      3.6.5-0.1~deb13u1                    amd64        lightweight crypto and SSL/TLS library - x509 certificate library
ii  libmbim-glib4:amd64                      1.32.0-1                             amd64        Support library to use the MBIM protocol
ii  libmbim-proxy                            1.32.0-1                             amd64        Proxy to communicate with MBIM ports
ii  libmbim-utils                            1.32.0-1                             amd64        Utilities to use the MBIM protocol from the command line
ii  libmd0:amd64                             1.1.0-2+b1                           amd64        message digest functions from BSD systems - shared library
ii  libmd0:i386                              1.1.0-2+b1                           i386         message digest functions from BSD systems - shared library
ii  libmd4c0:amd64                           0.5.2-2+b1                           amd64        Markdown for C
ii  libmfx1:amd64                            22.5.4-1                             amd64        Intel Media SDK -- shared library
ii  libmicrohttpd12t64:amd64                 1.0.1-4                              amd64        library embedding HTTP server functionality
ii  libmime-charset-perl                     1.013.1-2                            all          module for MIME character set information
ii  libmime-lite-perl                        3.033-2                              all          module for convenient MIME message creation
ii  libmime-tools-perl                       5.515-1                              all          Perl5 modules for MIME-compliant messages
ii  libmime-types-perl                       2.28-1                               all          Perl extension for determining MIME types and Transfer Encoding
ii  libminizip1t64:amd64                     1:1.3.dfsg+really1.3.1-1+b1          amd64        compression library - minizip library
ii  libmjpegutils-2.1-0t64:amd64             1:2.1.0+debian-8.1+b1                amd64        MJPEG capture/editing/replay and MPEG encoding toolset (library)
ii  libmldbm-perl                            2.05-4                               all          module for storing multidimensional hash structures in perl tied hashes
ii  libmm-glib0:amd64                        1.24.0-1+deb13u1                     amd64        D-Bus service for managing modems - shared libraries
ii  libmng1:amd64                            1.0.10+dfsg-3.1+b6                   amd64        Multiple-image Network Graphics library
ii  libmnl0:amd64                            1.0.5-3                              amd64        minimalistic Netlink communication library
ii  libmodplug1:amd64                        1:0.8.9.0-3+b2                       amd64        shared libraries for mod music based on ModPlug
ii  libmodule-implementation-perl            0.09-2                               all          module for loading one of several alternate implementations of a module
ii  libmodule-runtime-perl                   0.018-1                              all          Perl module for runtime module handling
ii  libmoo-perl                              2.005005-1                           all          Minimalist Object Orientation library (with Moose compatibility)
ii  libmoox-aliases-perl                     0.001006-2                           all          easy aliasing of methods and attributes in Moo
ii  libmount-dev:amd64                       2.41.5-0+deb13u1                     amd64        device mounting library - headers
ii  libmount1:amd64                          2.41.5-0+deb13u1                     amd64        device mounting library
ii  libmount1:i386                           2.41.5-0+deb13u1                     i386         device mounting library
ii  libmouse-perl:amd64                      2.5.11-1+b1                          amd64        lightweight object framework for Perl
ii  libmp3lame-dev:amd64                     3.100-6+b3                           amd64        MP3 encoding library (development)
ii  libmp3lame0:amd64                        3.100-6+b3                           amd64        MP3 encoding library
ii  libmp3lame0:i386                         3.100-6+b3                           i386         MP3 encoding library
ii  libmpc3:amd64                            1.3.1-1+b3                           amd64        multiple precision complex floating-point library
ii  libmpcdec6:amd64                         2:0.1~r495-3                         amd64        MusePack decoder - library
ii  libmpeg2-4:amd64                         0.5.1-9+b3                           amd64        MPEG1 and MPEG2 video decoder library
ii  libmpeg2encpp-2.1-0t64:amd64             1:2.1.0+debian-8.1+b1                amd64        MJPEG capture/editing/replay and MPEG encoding toolset (library)
ii  libmpfi0:amd64                           1.5.4+ds-4                           amd64        multiple precision floating-point interval computation library -- lib
ii  libmpfr6:amd64                           4.2.2-1                              amd64        multiple precision floating-point computation
ii  libmpg123-0t64:amd64                     1.32.10-1+deb13u1                    amd64        MPEG layer 1/2/3 audio decoder (shared library)
ii  libmpg123-0t64:i386                      1.32.10-1+deb13u1                    i386         MPEG layer 1/2/3 audio decoder (shared library)
ii  libmpg123-dev:amd64                      1.32.10-1+deb13u1                    amd64        MPEG layer 1/2/3 audio decoder (development files)
ii  libmplex2-2.1-0t64:amd64                 1:2.1.0+debian-8.1+b1                amd64        MJPEG capture/editing/replay and MPEG encoding toolset (library)
ii  libmro-compat-perl                       0.15-2                               all          mro::* interface compatibility for Perls < 5.9.5
ii  libmsgraph-1-1:amd64                     0.3.3-3                              amd64        library for accessing the Microsoft Graph API
ii  libmspack0t64:amd64                      0.11-1.1+b1                          amd64        library for Microsoft compression formats (shared library)
ii  libmtdev1t64:amd64                       1.1.7-1                              amd64        Multitouch Protocol Translation Library - shared library
ii  libmtp-common                            1.1.22-1                             all          Media Transfer Protocol (MTP) common files
ii  libmtp-runtime                           1.1.22-1                             amd64        Media Transfer Protocol (MTP) runtime tools
ii  libmtp9t64:amd64                         1.1.22-1                             amd64        Media Transfer Protocol (MTP) library
ii  libmujs3:amd64                           1.3.6-1                              amd64        Lightweight JavaScript interpreter library
ii  libmunge2:amd64                          0.5.16-1.1~deb13u1                   amd64        authentication service for credential -- library package
ii  libmupdf25.1                             1.25.1+ds1-6+deb13u1                 amd64        shared library for the MuPDF viewer
ii  libmysofa1:amd64                         1.3.3+dfsg-1                         amd64        library to read HRTFs stored in the AES69-2015 SOFA format
ii  libnamespace-autoclean-perl              0.31-1                               all          module to remove imported symbols after compilation
ii  libnamespace-clean-perl                  0.27-2                               all          module for keeping imports and functions out of the current namespace
ii  libncurses-dev:amd64                     6.5+20250216-2                       amd64        developer's libraries for ncurses
ii  libncurses6:amd64                        6.5+20250216-2                       amd64        shared libraries for terminal handling
ii  libncurses6:i386                         6.5+20250216-2                       i386         shared libraries for terminal handling
ii  libncursesw6:amd64                       6.5+20250216-2                       amd64        shared libraries for terminal handling (wide character support)
ii  libncursesw6:i386                        6.5+20250216-2                       i386         shared libraries for terminal handling (wide character support)
ii  libndctl6:amd64                          81-1                                 amd64        Utility library for managing the libnvdimm subsystem
ii  libndp0:amd64                            1.9-1+b1                             amd64        Library for Neighbor Discovery Protocol
ii  libneon27t64:amd64                       0.34.2-1                             amd64        HTTP and WebDAV client library
ii  libnet-dbus-perl                         1.2.0-2+b3                           amd64        Perl extension for the DBus bindings
ii  libnet-domain-tld-perl                   1.75-4                               all          list of currently available Top-level Domains (TLDs)
ii  libnet-http-perl                         6.23-1                               all          module providing low-level HTTP connection client
ii  libnet-ipv6addr-perl                     1.02-1                               all          module to validate/manipulate IPv6 addresses
ii  libnet-netmask-perl                      2.0002-2                             all          module to parse, manipulate and lookup IP network blocks
ii  libnet-smtp-ssl-perl                     1.04-2                               all          Perl module providing SSL support to Net::SMTP
ii  libnet-ssleay-perl:amd64                 1.94-3                               amd64        Perl module for Secure Sockets Layer (SSL)
ii  libnet1:amd64                            1.3+dfsg-2                           amd64        library for the construction and handling of network packets
ii  libnetaddr-ip-perl                       4.079+dfsg-2+b5                      amd64        IP address manipulation module
ii  libnetfilter-conntrack3:amd64            1.1.0-1                              amd64        Netfilter netlink-conntrack library
ii  libnetfilter-queue1:amd64                1.0.5-4+b1                           amd64        Netfilter netlink-queue library
ii  libnetpbm11t64:amd64                     2:11.10.02-1                         amd64        Graphics conversion tools shared libraries
ii  libnettle8t64:amd64                      3.10.1-1                             amd64        low level cryptographic library (symmetric and one-way cryptos)
ii  libnettle8t64:i386                       3.10.1-1                             i386         low level cryptographic library (symmetric and one-way cryptos)
ii  libnewlib-arm-none-eabi                  4.5.0.20241231-1                     all          C library and math library compiled for bare metal using Cortex A/R/M
ii  libnewlib-dev                            4.5.0.20241231-1                     all          C library and math library intended for use on embedded systems
ii  libnewt0.52:amd64                        0.52.25-1                            amd64        Not Erik's Windowing Toolkit - text mode windowing with slang
ii  libnfnetlink0:amd64                      1.0.2-3                              amd64        Netfilter netlink library
ii  libnfs14:amd64                           5.0.2-1+b2                           amd64        NFS client library (shared library)
ii  libnftables1:amd64                       1.1.3-1                              amd64        Netfilter nftables high level userspace API library
ii  libnftnl11:amd64                         1.2.9-1                              amd64        Netfilter nftables userspace API library
ii  libnghttp2-14:amd64                      1.64.0-1.1+deb13u1                   amd64        library implementing HTTP/2 protocol (shared library)
ii  libnghttp2-14:i386                       1.64.0-1.1+deb13u1                   i386         library implementing HTTP/2 protocol (shared library)
ii  libnghttp3-9:amd64                       1.8.0-1                              amd64        HTTP/3 library with QUIC and QPACK (library)
ii  libnghttp3-9:i386                        1.8.0-1                              i386         HTTP/3 library with QUIC and QPACK (library)
ii  libngtcp2-16:amd64                       1.11.0-1+deb13u1                     amd64        implementation of QUIC protocol (library)
ii  libngtcp2-16:i386                        1.11.0-1+deb13u1                     i386         implementation of QUIC protocol (library)
ii  libngtcp2-crypto-gnutls8:amd64           1.11.0-1+deb13u1                     amd64        implementation of QUIC protocol (library)
ii  libngtcp2-crypto-gnutls8:i386            1.11.0-1+deb13u1                     i386         implementation of QUIC protocol (library)
ii  libnice10:amd64                          0.1.22-1                             amd64        ICE library (shared library)
ii  libnl-3-200:amd64                        3.7.0-2                              amd64        library for dealing with netlink sockets
ii  libnl-3-dev:amd64                        3.7.0-2                              amd64        development library and headers for libnl-3
ii  libnl-genl-3-200:amd64                   3.7.0-2                              amd64        library for dealing with netlink sockets - generic netlink
ii  libnl-route-3-200:amd64                  3.7.0-2                              amd64        library for dealing with netlink sockets - route interface
ii  libnl-route-3-dev:amd64                  3.7.0-2                              amd64        development library and headers for libnl-route-3
ii  libnm0:amd64                             1.52.1-1                             amd64        GObject-based client library for NetworkManager
ii  libnm0:i386                              1.52.1-1                             i386         GObject-based client library for NetworkManager
ii  libnode-dev                              20.19.2+dfsg-1+deb13u2               amd64        evented I/O for V8 javascript (development files)
ii  libnode115:amd64                         20.19.2+dfsg-1+deb13u2               amd64        evented I/O for V8 javascript - runtime library
ii  libnorm1t64:amd64                        1.5.9+dfsg-3.1+b2                    amd64        NACK-Oriented Reliable Multicast (NORM) library
ii  libnorm1t64:i386                         1.5.9+dfsg-3.1+b2                    i386         NACK-Oriented Reliable Multicast (NORM) library
ii  libnotify-bin                            0.8.6-1                              amd64        sends desktop notifications to a notification daemon (Utilities)
ii  libnotify-dev:amd64                      0.8.6-1                              amd64        sends desktop notifications to a notification daemon (Development files)
ii  libnotify4:amd64                         0.8.6-1                              amd64        sends desktop notifications to a notification daemon
ii  libnotmuch5t64                           0.39-1                               amd64        thread-based email index, search and tagging (runtime)
ii  libnpp-13-1                              13.0.3.3-1                           amd64        NPP native runtime libraries
ii  libnpp-dev-13-1                          13.0.3.3-1                           amd64        NPP native dev links, headers
ii  libnpth0t64:amd64                        1.8-3                                amd64        replacement for GNU Pth using system threads
ii  libnsl2:amd64                            1.3.0-3+b3                           amd64        Public client interface for NIS(YP) and NIS+
ii  libnspr4:amd64                           2:4.36-1                             amd64        NetScape Portable Runtime Library
ii  libnspr4-dev                             2:4.36-1                             amd64        Development files for the NetScape Portable Runtime library
ii  libnss-mdns:amd64                        0.15.1-4+b1                          amd64        NSS module for Multicast DNS name resolution
ii  libnss-myhostname:amd64                  257.13-1~deb13u1                     amd64        nss module providing fallback resolution for the current hostname
ii  libnss-mymachines:amd64                  257.13-1~deb13u1                     amd64        nss module to resolve hostnames for local container instances
ii  libnss-resolve:amd64                     257.13-1~deb13u1                     amd64        nss module to resolve names via systemd-resolved
ii  libnss-systemd:amd64                     257.13-1~deb13u1                     amd64        nss module providing dynamic user and group name resolution
ii  libnss3:amd64                            2:3.110-1+deb13u4                    amd64        Network Security Service libraries
ii  libnss3-dev:amd64                        2:3.110-1+deb13u4                    amd64        Development files for the Network Security Service libraries
ii  libnss3-tools                            2:3.110-1+deb13u4                    amd64        Network Security Service tools
ii  libntfs-3g89t64:amd64                    1:2022.10.3-5+deb13u2                amd64        read/write NTFS driver for FUSE (runtime library)
ii  libntlm0:amd64                           1.8-4                                amd64        NTLM authentication library
ii  libnuma-dev:amd64                        2.0.19-1                             amd64        Development files for libnuma
ii  libnuma1:amd64                           2.0.19-1                             amd64        Libraries for controlling NUMA policy
ii  libnuma1:i386                            2.0.19-1                             i386         Libraries for controlling NUMA policy
ii  libnumber-compare-perl                   0.03-3                               all          module for performing numeric comparisons in Perl
ii  libnvcuvid1:amd64                        610.57.04-1                          amd64        NVIDIA CUDA Video Decoder runtime library
ii  libnvfatbin-13-1                         13.1.115-1                           amd64        nvfatbin link native runtime libraries
ii  libnvfatbin-dev-13-1                     13.1.115-1                           amd64        nvfatbin native dev links, headers
ii  libnvidia-allocator1:amd64               610.57.04-1                          amd64        NVIDIA allocator runtime library
ii  libnvidia-allocator1:i386                610.57.04-1                          i386         NVIDIA allocator runtime library
ii  libnvidia-api1:amd64                     610.57.04-1                          amd64        NVAPI runtime library
ii  libnvidia-cfg1:amd64                     610.57.04-1                          amd64        NVIDIA binary OpenGL/GLX configuration library
ii  libnvidia-container-tools                1.20.0-1                             amd64        NVIDIA container runtime library (command-line tools)
ii  libnvidia-container1:amd64               1.20.0-1                             amd64        NVIDIA container runtime library
ii  libnvidia-egl-gbm1:amd64                 1.1.3-1                              amd64        GBM EGL external platform library for NVIDIA
ii  libnvidia-egl-gbm1:i386                  1.1.3-1                              i386         GBM EGL external platform library for NVIDIA
ii  libnvidia-egl-wayland21:amd64            1.0.1-1                              amd64        Wayland EGL External Platform library, Version 2 -- shared library
ii  libnvidia-egl-wayland21:i386             1.0.1-1                              i386         Wayland EGL External Platform library, Version 2 -- shared library
ii  libnvidia-egl-xcb1:amd64                 1:1.0.5-1                            amd64        This is an EGL platform library for the NVIDIA driver to support
ii  libnvidia-egl-xcb1:i386                  1:1.0.5-1                            i386         This is an EGL platform library for the NVIDIA driver to support
ii  libnvidia-egl-xlib1:amd64                1:1.0.5-1                            amd64        This is an EGL platform library for the NVIDIA driver to support
ii  libnvidia-egl-xlib1:i386                 1:1.0.5-1                            i386         This is an EGL platform library for the NVIDIA driver to support
ii  libnvidia-eglcore:amd64                  610.57.04-1                          amd64        NVIDIA binary EGL core libraries
ii  libnvidia-eglcore:i386                   610.57.04-1                          i386         NVIDIA binary EGL core libraries
ii  libnvidia-encode1:amd64                  610.57.04-1                          amd64        NVENC Video Encoding runtime library
ii  libnvidia-fbc1:amd64                     610.57.04-1                          amd64        NVIDIA OpenGL-based Framebuffer Capture runtime library
ii  libnvidia-glcore:amd64                   610.57.04-1                          amd64        NVIDIA binary OpenGL/GLX core libraries
ii  libnvidia-glcore:i386                    610.57.04-1                          i386         NVIDIA binary OpenGL/GLX core libraries
ii  libnvidia-glvkspirv:amd64                610.57.04-1                          amd64        NVIDIA binary Vulkan Spir-V compiler library
ii  libnvidia-glvkspirv:i386                 610.57.04-1                          i386         NVIDIA binary Vulkan Spir-V compiler library
ii  libnvidia-gpucomp:amd64                  610.57.04-1                          amd64        NVIDIA binary GPU compiler library
ii  libnvidia-gpucomp:i386                   610.57.04-1                          i386         NVIDIA binary GPU compiler library
ii  libnvidia-ml1:amd64                      610.57.04-1                          amd64        NVIDIA Management Library (NVML) runtime library
ii  libnvidia-ml1:i386                       610.57.04-1                          i386         NVIDIA Management Library (NVML) runtime library
ii  libnvidia-ngx1                           610.57.04-1                          amd64        NVIDIA NGX runtime library
ii  libnvidia-nvvm4:amd64                    610.57.04-1                          amd64        NVIDIA NVVM Compiler library
ii  libnvidia-nvvm704:amd64                  610.57.04-1                          amd64        NVIDIA NVVM Compiler library
ii  libnvidia-opticalflow1:amd64             610.57.04-1                          amd64        NVIDIA Optical Flow runtime library
ii  libnvidia-pkcs11-openssl3:amd64          610.57.04-1                          amd64        NVIDIA PKCS #11 Library (OpenSSL 3)
ii  libnvidia-present:amd64                  610.57.04-1                          amd64        NVIDIA FGX and postprocessing library
ii  libnvidia-ptxjitcompiler1:amd64          610.57.04-1                          amd64        NVIDIA PTX JIT Compiler library
ii  libnvidia-ptxjitcompiler1:i386           610.57.04-1                          i386         NVIDIA PTX JIT Compiler library
ii  libnvidia-rtcore:amd64                   610.57.04-1                          amd64        NVIDIA binary Vulkan ray tracing (rtcore) library
ii  libnvidia-sandboxutils:amd64             610.57.04-1                          amd64        NVIDIA driver and GPU information for containers
ii  libnvidia-tileiras:amd64                 610.57.04-1                          amd64        NVIDIA Tile IR Compiler library
ii  libnvidia-vksc-core                      610.57.04-1                          amd64        NVIDIA binary Vulkan Safety Critical library
ii  libnvjitlink-13-1                        13.1.115-1                           amd64        NVJIT link native runtime libraries
ii  libnvjitlink-dev-13-1                    13.1.115-1                           amd64        NVJIT native dev links, headers
ii  libnvjpeg-13-1                           13.0.3.75-1                          amd64        NVJPEG native runtime libraries
ii  libnvjpeg-dev-13-1                       13.0.3.75-1                          amd64        NVJPEG native dev links, headers
ii  libnvme1t64                              1.13-2                               amd64        NVMe management library (library)
ii  libnvoptix1:amd64                        610.57.04-1                          amd64        NVIDIA implementation of the OptiX ray tracing engine
ii  libnvptxcompiler-13-1                    13.1.115-1                           amd64        CUDA nvptxcompiler
ii  libnvvm-13-1                             13.1.115-1                           amd64        CUDA nvvm
ii  libobjc-12-dev:amd64                     12.4.0-5                             amd64        Runtime library for GNU Objective-C applications (development files)
ii  libobjc-14-dev:amd64                     14.2.0-19                            amd64        Runtime library for GNU Objective-C applications (development files)
ii  libobjc4:amd64                           14.2.0-19                            amd64        Runtime library for GNU Objective-C applications
ii  libobject-pad-perl                       0.820-1                              amd64        module providing a simple syntax for lexical field-based objects
ii  libodbc2:amd64                           2.3.12-2                             amd64        ODBC Driver Manager library for Unix
ii  libodbc2:i386                            2.3.12-2                             i386         ODBC Driver Manager library for Unix
ii  libodbccr2:amd64                         2.3.12-2                             amd64        ODBC Cursor library for Unix
ii  libodbccr2:i386                          2.3.12-2                             i386         ODBC Cursor library for Unix
ii  libogg-dev:amd64                         1.3.5-3+b2                           amd64        Ogg bitstream library development files
ii  libogg0:amd64                            1.3.5-3+b2                           amd64        Ogg bitstream library
ii  libogg0:i386                             1.3.5-3+b2                           i386         Ogg bitstream library
ii  libole-storage-lite-perl                 0.22-1                               all          simple class for OLE document interface
ii  libonig5:amd64                           6.9.9-1+b1                           amd64        regular expressions library
ii  libonnx1t64:amd64                        1.17.0-3+b1                          amd64        Open Neural Network Exchange (ONNX) (libs)
ii  libonnxruntime1.21:amd64                 1.21.0+dfsg-1                        amd64        cross-platform inference and training ML accelerator (shared lib)
ii  libopenal-data                           1:1.24.2-1                           all          Software implementation of the OpenAL audio API (data files)
ii  libopenal1:amd64                         1:1.24.2-1                           amd64        Software implementation of the OpenAL audio API (shared library)
ii  libopenblas0-pthread:amd64               0.3.29+ds-3                          amd64        Optimized BLAS (linear algebra) library (shared lib, pthread)
ii  libopencore-amrnb0:amd64                 0.1.6-1+b2                           amd64        Adaptive Multi Rate speech codec - shared library
ii  libopencore-amrnb0:i386                  0.1.6-1+b2                           i386         Adaptive Multi Rate speech codec - shared library
ii  libopencore-amrwb0:amd64                 0.1.6-1+b2                           amd64        Adaptive Multi-Rate - Wideband speech codec - shared library
ii  libopencore-amrwb0:i386                  0.1.6-1+b2                           i386         Adaptive Multi-Rate - Wideband speech codec - shared library
ii  libopencsg1:amd64                        1.5.0-1+b3                           amd64        image-based CSG (Constructive Solid Geometry) library using OpenGL
ii  libopenexr-3-1-30:amd64                  3.1.13-2                             amd64        runtime files for the OpenEXR image library
ii  libopenfec1:amd64                        1.4.2.11+dfsg-1                      amd64        Application-Level Forward Erasure Correction codes (shared library)
ii  libopengl-dev:amd64                      1.7.0-1+b2                           amd64        Vendor neutral GL dispatch library -- OpenGL development files
ii  libopengl0:amd64                         1.7.0-1+b2                           amd64        Vendor neutral GL dispatch library -- OpenGL support
ii  libopengl0:i386                          1.7.0-1+b2                           i386         Vendor neutral GL dispatch library -- OpenGL support
ii  libopenh264-8:amd64                      2.6.0+dfsg-2                         amd64        OpenH264 Video Codec
ii  libopeniscsiusr                          2.1.11-1+deb13u2                     amd64        iSCSI userspace library
ii  libopenjp2-7:amd64                       2.5.3-2.1~deb13u2                    amd64        JPEG 2000 image compression/decompression library
ii  libopenjp2-7:i386                        2.5.3-2.1~deb13u2                    i386         JPEG 2000 image compression/decompression library
ii  libopenmpi-dev:amd64                     5.0.7-1                              amd64        high performance message passing library -- header files
ii  libopenmpi40:amd64                       5.0.7-1                              amd64        high performance message passing library -- shared library
ii  libopenmpt-modplug1:amd64                0.8.9.0-openmpt1-2+b3                amd64        module music library based on OpenMPT -- modplug compat library
ii  libopenmpt0t64:amd64                     0.7.13-1+b1                          amd64        module music library based on OpenMPT -- shared library
ii  libopenmpt0t64:i386                      0.7.13-1+b1                          i386         module music library based on OpenMPT -- shared library
ii  libopenni2-0:amd64                       2.2.0.33+dfsg-18+b2                  amd64        framework for sensor-based 'Natural Interaction'
ii  libopus-dev:amd64                        1.5.2-2                              amd64        Opus codec library development files
ii  libopus0:amd64                           1.5.2-2                              amd64        Opus codec runtime library
ii  libopus0:i386                            1.5.2-2                              i386         Opus codec runtime library
ii  liborc-0.4-0t64:amd64                    1:0.4.41-1                           amd64        Library of Optimized Inner Loops Runtime Compiler
ii  liborc-0.4-0t64:i386                     1:0.4.41-1                           i386         Library of Optimized Inner Loops Runtime Compiler
ii  liborc-0.4-dev:amd64                     1:0.4.41-1                           amd64        Library of Optimized Inner Loops Runtime Compiler (development headers)
ii  liborc-0.4-dev-bin                       1:0.4.41-1                           amd64        Library of Optimized Inner Loops Runtime Compiler (development tools)
ii  liboro-java                              2.0.8a-15                            all          Regular expression library for Java
ii  libosinfo-1.0-0:amd64                    1.12.0-2                             amd64        Library for managing information about operating systems and hypervisors
ii  libosinfo-l10n                           1.12.0-2                             all          Translations for libosinfo
ii  libosmesa6:amd64                         25.0.7-2+deb13u1                     amd64        Mesa Off-screen rendering extension
ii  libosmesa6:i386                          25.0.7-2+deb13u1                     i386         Mesa Off-screen rendering extension
ii  libosmesa6-dev:amd64                     25.0.7-2+deb13u1                     amd64        Mesa Off-screen rendering extension -- development files
ii  libosp5                                  1.5.2-15.2                           amd64        Runtime library for OpenJade group's SP suite
ii  libostree-1-1:amd64                      2025.2-1                             amd64        content-addressed filesystem for operating system binaries (library)
ii  libostyle1t64                            1.4devel1-23.3                       amd64        Runtime libraries for OpenJade
ii  libout123-0t64:amd64                     1.32.10-1+deb13u1                    amd64        MPEG layer 1/2/3 audio decoder (libout123 shared library)
ii  libp11-kit-dev:amd64                     0.25.5-3                             amd64        library for loading and coordinating access to PKCS#11 modules - development
ii  libp11-kit0:amd64                        0.25.5-3                             amd64        library for loading and coordinating access to PKCS#11 modules - runtime
ii  libp11-kit0:i386                         0.25.5-3                             i386         library for loading and coordinating access to PKCS#11 modules - runtime
ii  libpackage-stash-perl                    0.40-1                               all          module providing routines for manipulating stashes
ii  libpackage-stash-xs-perl:amd64           0.30-1+b4                            amd64        Perl module providing routines for manipulating stashes (XS version)
ii  libpackagekit-glib2-18:amd64             1.3.1-1+deb13u1                      amd64        Library for accessing PackageKit using GLib
ii  libpadwalker-perl                        2.5-1+b6                             amd64        module to inspect and manipulate lexical variables
ii  libpam-cgfs:amd64                        1:6.0.4-4+deb13u3+b1                 amd64        PAM module for managing cgroups for LXC
ii  libpam-doc                               1.7.0-5                              all          Documentation of PAM
ii  libpam-gnome-keyring:amd64               48.0-1                               amd64        PAM module to unlock the GNOME keyring upon login
ii  libpam-modules:amd64                     1.7.0-5                              amd64        Pluggable Authentication Modules for PAM
ii  libpam-modules-bin                       1.7.0-5                              amd64        Pluggable Authentication Modules for PAM - helper binaries
ii  libpam-runtime                           1.7.0-5                              all          Runtime support for the PAM library
ii  libpam-systemd:amd64                     257.13-1~deb13u1                     amd64        system and service manager - PAM module
ii  libpam0g:amd64                           1.7.0-5                              amd64        Pluggable Authentication Modules library
ii  libpam0g-dev:amd64                       1.7.0-5                              amd64        Development files for PAM
ii  libpango-1.0-0:amd64                     1.56.3-1                             amd64        Layout and rendering of internationalized text
ii  libpango-1.0-0:i386                      1.56.3-1                             i386         Layout and rendering of internationalized text
ii  libpango1.0-dev:amd64                    1.56.3-1                             amd64        Development files for the Pango
ii  libpangocairo-1.0-0:amd64                1.56.3-1                             amd64        Layout and rendering of internationalized text
ii  libpangocairo-1.0-0:i386                 1.56.3-1                             i386         Layout and rendering of internationalized text
ii  libpangoft2-1.0-0:amd64                  1.56.3-1                             amd64        Layout and rendering of internationalized text
ii  libpangoft2-1.0-0:i386                   1.56.3-1                             i386         Layout and rendering of internationalized text
ii  libpangomm-1.4-1v5:amd64                 2.46.4-1+b2                          amd64        C++ Wrapper for pango (shared libraries)
ii  libpangomm-2.48-1t64:amd64               2.56.1-1                             amd64        C++ Wrapper for pango (shared libraries)
ii  libpangoxft-1.0-0:amd64                  1.56.3-1                             amd64        Layout and rendering of internationalized text
ii  libpaper-utils                           2.2.5-0.3+b2                         amd64        Paper sizes catalogue (utilities)
rc  libpaper1:amd64                          1.1.29                               amd64        library for handling paper characteristics
ii  libpaper2:amd64                          2.2.5-0.3+b2                         amd64        Paper sizes catalogue
ii  libparams-classify-perl:amd64            0.015-2+b4                           amd64        Perl module for argument type classification
ii  libparams-util-perl                      1.102-3+b1                           amd64        Perl extension for simple stand-alone param checking functions
ii  libparams-validationcompiler-perl        0.31-1                               all          module to build an optimized subroutine parameter validator
ii  libparse-recdescent-perl                 1.967015+dfsg-4                      all          Perl module to create and use recursive-descent parsers
rc  libparted-fs-resize0:amd64               3.5-3                                amd64        disk partition manipulator - shared FS resizing library
ii  libparted-fs-resize0t64:amd64            3.6-5                                amd64        disk partition manipulator - shared FS resizing library
ii  libparted2t64:amd64                      3.6-5                                amd64        disk partition manipulator - shared library
ii  libpath-iterator-rule-perl               1.015-2                              all          iterative, recursive file finder
ii  libpath-tiny-perl                        0.148-1                              all          file path utility
ii  libpcap0.8t64:amd64                      1.10.5-2                             amd64        system interface for user-level packet capture
ii  libpcap0.8t64:i386                       1.10.5-2                             i386         system interface for user-level packet capture
ii  libpci3:amd64                            1:3.13.0-2                           amd64        PCI utilities (shared library)
ii  libpciaccess-dev:amd64                   0.17-3+b3                            amd64        Generic PCI access library for X - development files
ii  libpciaccess0:amd64                      0.17-3+b3                            amd64        Generic PCI access library for X
ii  libpciaccess0:i386                       0.17-3+b3                            i386         Generic PCI access library for X
ii  libpcre2-16-0:amd64                      10.46-1~deb13u1                      amd64        New Perl Compatible Regular Expression Library - 16 bit runtime files
ii  libpcre2-32-0:amd64                      10.46-1~deb13u1                      amd64        New Perl Compatible Regular Expression Library - 32 bit runtime files
